id,name,image_url,url,review_count,rating,phone,categories_title,address,longitude,latitude,my_category
wxqt4p2ueEygJ_h1vUig6A,Woo Ga Korean BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/RoktAlGKsWrNGYxdEPCI5w/o.jpg,https://www.yelp.com/biz/woo-ga-korean-bbq-north-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,4,61393281221,Korean,"270 Victoria St, North Melbourne Victoria 3051, Australia",144.957458,-37.805828,Korean
awuHfQRJUKMKaInfmf55Tg,Kass Kass,https://s3-media3.fl.yelpcdn.com/bphoto/7Jmnr_rnPO2YdJo7g-F8GA/o.jpg,https://www.yelp.com/biz/kass-kass-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61390771807,Korean,"490 Flinders St, Melbourne Victoria 3000, Australia",144.958027,-37.820071,Korean
2IUaGh7w1sigkOR4Kg0EhQ,Soolzip Korean Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/kNKygan1b2s1nfGaN3mFRg/o.jpg,https://www.yelp.com/biz/soolzip-korean-restaurant-west-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61393282388,Korean,"179-181 Victoria St, West Melbourne Victoria 3003, Australia",144.955471,-37.805995,Korean
MdT3yYDyi4qfZgkPP1MBZg,Uncle Jung's,https://s3-media3.fl.yelpcdn.com/bphoto/hYeZMMwQ-skqmWHxuaF39A/o.jpg,https://www.yelp.com/biz/uncle-jungs-melbourne-cbd?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4.5,61394277749,Korean,"Melbourne Central, Menzies Alley, Melbourne CBD Victoria 3000, Australia",144.9619761,-37.81061807,Korean
DQh3wcevBknqdXTBzvPfuw,G2 Korean BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/2RQBvNe5dw1niR162USLNA/o.jpg,https://www.yelp.com/biz/g2-korean-bbq-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,7,2.5,61396423424,Korean,"301 Elizabeth St, Melbourne Victoria 3000, Australia",144.961827,-37.811568,Korean
a_7wUP8sU2b1EZ1yDxn3Lw,Carnegie Korean BBQ Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/auQAJAvCdxU0b3kmvXrqlw/o.jpg,https://www.yelp.com/biz/carnegie-korean-bbq-restaurant-carnegie-3?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,61395042894,Korean,"21B Koornang Rd, Shop 2, Carnegie Victoria 3163, Australia",145.057627,-37.885294,Korean
qGwSz4NgbGinJULIv3nlPA,By Korea,https://s3-media2.fl.yelpcdn.com/bphoto/5Ezw5zPZboXWnYw5CopN9Q/o.jpg,https://www.yelp.com/biz/by-korea-melbourne-3?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,61394287932,Korean,"5/240 Victoria St, Shop 5, Melbourne Victoria 3121, Australia",144.99899,-37.810412,Korean
XYEwMD8vxxwrX1kJYUWFwg,Warra Warra Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/FlEZOFz4-AWGvAWnylCgJg/o.jpg,https://www.yelp.com/biz/warra-warra-kitchen-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,61396622077,Korean,"Shop 19-20, Tivoli Arcade, 235 - 251 Bourke St, Melbourne Victoria 3000, Australia",144.966476,-37.813499,Korean
ko4Xe6OjI28WFkxksfbYFA,Table by S,https://s3-media4.fl.yelpcdn.com/bphoto/V031jCNTYNr_KksRWPKY3g/o.jpg,https://www.yelp.com/biz/table-by-s-north-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,6199960052,Korean,"156 Peel St, North Melbourne Victoria 3051, Australia",144.9564,-37.804254,Korean
A15XGXN5eKrQ6HYbHErcng,Mr. Bulgogi,https://s3-media1.fl.yelpcdn.com/bphoto/oCQ0yYAKQfWUlndTfeDzFw/o.jpg,https://www.yelp.com/biz/mr-bulgogi-fitzroy?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61394196750,Korean,"189 Smith St, Fitzroy Victoria 3065, Australia",144.98329,-37.80355,Korean
GlD8cthEmms3DMajwYU6-A,BBQ By Korea,https://s3-media4.fl.yelpcdn.com/bphoto/33aNYHsHadN_fd4xJZ6yLQ/o.jpg,https://www.yelp.com/biz/bbq-by-korea-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61396622370,Korean,"5/379 Elizabeth St, CBD, Melbourne Victoria 3000, Australia",144.9612948,-37.80997785,Korean
jh43HBtJgWX6yNBSNGOITw,BBQ CODE,https://s3-media3.fl.yelpcdn.com/bphoto/sXyL5jdO4yy0kXrrHTOowQ/o.jpg,https://www.yelp.com/biz/bbq-code-glen-waverley-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61398020405,Korean,"249 Springvale Rd, Glen Waverley Victoria 3150, Australia",145.16557,-37.87875,Korean
laaB8Bdq4xCNjYpIJGjoMQ,Chicken Episode,https://s3-media1.fl.yelpcdn.com/bphoto/xGe3Vn2mc7nYt68ZXIz6UQ/o.jpg,https://www.yelp.com/biz/chicken-episode-saint-kilda?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61395939929,"Korean, Chicken Shop","102 Barkly St, Saint Kilda Victoria 3182, Australia",144.98189,-37.86461,Korean
UbG87sPMfg8D9RsOfrOT5g,Gami Chicken & Beer,https://s3-media3.fl.yelpcdn.com/bphoto/CiLuNpIFgvGbTa6pN7_cjg/o.jpg,https://www.yelp.com/biz/gami-chicken-and-beer-hawthorn?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61398193980,"Korean, Bars, Chicken Shop","840 Glenferrie Rd, Hawthorn Victoria 3122, Australia",145.03675,-37.81616,Korean
IsVMPl_BD1Z5SdbeyX88qQ,Korean BBQ Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/orBAL_HvD81I0fAtdto9rA/o.jpg,https://www.yelp.com/biz/korean-bbq-restaurant-box-hill-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,4,61398997113,Korean,"1C Bank St, Box Hill Victoria 3128, Australia",145.123964,-37.819268,Korean
imLZws4_1hYezMpMNRuofA,Melbourne Bornga,https://s3-media1.fl.yelpcdn.com/bphoto/mHT24Lu7bmE2F_5u0KmVEQ/o.jpg,https://www.yelp.com/biz/melbourne-bornga-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3,61396631112,Korean,"Level 1, 258 Lonsdale St, Melbourne Victoria 3000, Australia",144.964494,-37.811454,Korean
sMKaEhoXdG13D5L6Cu-TEQ,Oriental Spoon 2,https://s3-media2.fl.yelpcdn.com/bphoto/kTj1AoEHRu-n4TTclo28bA/o.jpg,https://www.yelp.com/biz/oriental-spoon-2-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,3,61390435199,Korean,"291 Elizabeth St, Melbourne Victoria 3000, Australia",144.961933,-37.811774,Korean
roDy1cHeL2i7N61DQEScRQ,Joomak,https://s3-media3.fl.yelpcdn.com/bphoto/z_KySWHQIuf_e1cL54VTtw/o.jpg,https://www.yelp.com/biz/joomak-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,3,61396637123,Korean,"407 Swanston St, Melbourne Victoria 3000, Australia",144.963435,-37.808914,Korean
bqyn9-_lZOmchC7pB13lMQ,Chimac Plus,https://s3-media3.fl.yelpcdn.com/bphoto/Bn98hOhDYH2G9WreF2Jl4w/o.jpg,https://www.yelp.com/biz/chimac-plus-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,61383952229,Korean,"345 Victoria St, Melbourne Victoria 3051, Australia",144.9967302,-37.81004491,Korean
TBozl802_IPG3gRfwdnOdQ,Chimac,https://s3-media2.fl.yelpcdn.com/bphoto/yp_cO5XXs1eghazZ2cdtOw/o.jpg,https://www.yelp.com/biz/chimac-west-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3.5,61399395916,Korean,"Shop 1, 39-47 Peel St, West Melbourne Victoria 3003, Australia",144.9554925,-37.80719413,Korean
zAf8c3PYszxhFIYOb0OHOQ,Melbourne Dae Jang Geum Korean BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/rq_DzcssK3GZc_71jVvaKA/o.jpg,https://www.yelp.com/biz/melbourne-dae-jang-geum-korean-bbq-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,9,2,61396629445,Korean,"1/235 Little Bourke St, Melbourne Victoria 3000, Australia",144.9657536,-37.81247229,Korean
r6UNSuNgAZ2vqsCI86fSBg,Yummy Bubblepia,https://s3-media3.fl.yelpcdn.com/bphoto/BKhjBluLnosF6qv7Jc8mpw/o.jpg,https://www.yelp.com/biz/yummy-bubblepia-chadstone?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5,61395681151,Korean,"625 Warrigal Rd, Chadstone Victoria 3148, Australia",145.091948,-37.874613,Korean
dsxYYVGHFYIgb3_SuCCxcw,Pocha,https://s3-media2.fl.yelpcdn.com/bphoto/Ejj59gyZBHY3fZWuvvfeaQ/o.jpg,https://www.yelp.com/biz/pocha-carnegie?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5,61399729197,"Korean, Tapas/Small Plates","45 Koornang Road, Carnegie Victoria 3163, Australia",145.05747,-37.88598,Korean
DL7Kp-RCgTp1nDcr4CQ7kQ,The Taste of Korchi,https://s3-media4.fl.yelpcdn.com/bphoto/g_nVBkV13kQeUTIvx493zA/o.jpg,https://www.yelp.com/biz/the-taste-of-korchi-clayton?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5,61395440881,Korean,"2/299 Clayton Rd, Shop 2, Clayton Victoria 3168, Australia",145.119958,-37.922952,Korean
NZ3xFgp9ZVhFBq07V2zvwA,Gu. E,https://s3-media2.fl.yelpcdn.com/bphoto/F1KWvY2JXu6e3Gc9gCXNaA/o.jpg,https://www.yelp.com/biz/gu-e-elsternwick?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5,61395326944,"Korean, Asian Fusion","315 Glen Huntly Rd, Elsternwick Victoria 3185, Australia",145.002243,-37.884338,Korean
yuDPgpFxgveQbg_2r0dr0g,Damso Factory,https://s3-media4.fl.yelpcdn.com/bphoto/XZZ9KdnMC5oOXjZx_EIOAQ/o.jpg,https://www.yelp.com/biz/damso-factory-hawthorn?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5,61398188263,Korean,"386 Burwood Road, Hawthorn Victoria 3122, Australia",145.0371,-37.82296,Korean
bbsVtZkP5juSBACc-DgQOg,Yami Yami - Carnegie,https://s3-media2.fl.yelpcdn.com/bphoto/5Gey6CybM39c0LVPkjl8wg/o.jpg,https://www.yelp.com/biz/yami-yami-carnegie-carnegie?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,5,61395710011,Korean,"21B Koornang Road, Carnegie Victoria 3163, Australia",145.0579546,-37.88511288,Korean
cd-IUlMQ7paifla10BvIHw,Gue,https://s3-media2.fl.yelpcdn.com/bphoto/5P2mCq4aCStl5enrf7_3yA/o.jpg,https://www.yelp.com/biz/gue-brunswick?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3,61393809555,Korean,"51 Sydney Rd, Brunswick Victoria 3056, Australia",144.960581,-37.776572,Korean
JlP5rgo-FwUF_NlwFwPi9Q,Haysung Korean BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/UJKc39D-W27Kn1X0ICcdQA/o.jpg,https://www.yelp.com/biz/haysung-korean-bbq-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,3,61385108829,Korean,"26/268-274 Springvale Rd, Melbourne Victoria 3171, Australia",145.1513297,-37.9515455,Korean
33VkFmSbFy-c4L1psAwg5w,Hodori Korean Garden,https://s3-media1.fl.yelpcdn.com/bphoto/zaj7kG0uyCNUUjIdMH49Bw/o.jpg,https://www.yelp.com/biz/hodori-korean-garden-clayton?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.5,61395627849,Korean,"1344-1346 Centre Rd, Clayton Victoria 3169, Australia",145.1196889,-37.9287855,Korean
04fVDs9LRFETWxL0XBrn1Q,Kimchi and Bab,https://s3-media1.fl.yelpcdn.com/bphoto/ueAex_6CjupwqVAi0XQNlQ/o.jpg,https://www.yelp.com/biz/kimchi-and-bab-caulfield-east?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.5,61395721887,Korean,"7 Derby Rd, Caulfield East Victoria 3145, Australia",145.041695,-37.876279,Korean
x3yKm8LcI6kPaJKSiOacGA,Good Ovening,https://s3-media2.fl.yelpcdn.com/bphoto/N_ERssVzNsSAtRrNv-QuHQ/o.jpg,https://www.yelp.com/biz/good-ovening-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3.5,61399394415,Korean,"Shop3, 200 Queen St, Melbourne Victoria 3000, Australia",144.9607215,-37.81377619,Korean
VpETZb0_wIv9AdEqsIOvhQ,Soban - Modern Korean Food,https://s3-media1.fl.yelpcdn.com/bphoto/U_lQPvPdy9uv1l2dFvtpZw/o.jpg,https://www.yelp.com/biz/soban-modern-korean-food-oakleigh?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3,61395687753,"Korean, Fast Food","28  Station St, Oakleigh Victoria 3166, Australia",145.088634,-37.899529,Korean
tKX8REHMYgzi487fAt06og,Goon BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/VG8CcQcFd7Z_uOwzaH12gA/o.jpg,https://www.yelp.com/biz/goon-bbq-collingwood?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3,61370163134,Korean,"270 Smith St, Collingwood Victoria 3066, Australia",144.9840047,-37.8011874,Korean
tku5gFyW8ZnUkfSpg13RaQ,Koba K-BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/cGRh9w7RjH9Zzfxrov_3yg/o.jpg,https://www.yelp.com/biz/koba-k-bbq-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3,61399738425,Korean,"119 Hardware St, Melbourne Victoria 3000, Australia",144.960507,-37.812004,Korean
3YXv0ig145Z7L-n2td0gpQ,Guk Bab,https://s3-media1.fl.yelpcdn.com/bphoto/T1f95BQQ0JeIPN-ejZFPFw/o.jpg,https://www.yelp.com/biz/guk-bab-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3,61399390380,Korean,"535 Little Lonsdale St, Melbourne Victoria 3000, Australia",144.955993,-37.813159,Korean
ikmqdyymYKJC1KLbMPJbRw,Bewon,https://s3-media1.fl.yelpcdn.com/bphoto/RGNwTP_REnvaH3rI6ojJNw/o.jpg,https://www.yelp.com/biz/bewon-hawthorn?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3,61398181233,Korean,"652 Glenferrie Road, Hawthorn Victoria 3122, Australia",145.035769,-37.822015,Korean
Fo5wptwJdqvVgSsmOgb1Bg,"Samwon Garden, Cafe & Restaurant",https://s3-media2.fl.yelpcdn.com/bphoto/J72FWtQnIz8M_UA7c01mEA/o.jpg,https://www.yelp.com/biz/samwon-garden-cafe-and-restaurant-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,2,3,61395629862,Korean,"286 Huntingdale Rd, Melbourne Victoria 3166, Australia",145.104232,-37.909245,Korean
9zQpFvKglhpT4ndqIVn0ZQ,Palsaik BBQ Korean Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/dVaq6cAMZ_f8qc8TYhlqTg/o.jpg,https://www.yelp.com/biz/palsaik-bbq-korean-restaurant-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61396547835,Korean,"139 Little Bourke St, Melbourne Victoria 3000, Australia",144.968092,-37.811693,Korean
hiyME6TOXFMBiEHMHexvjQ,Bebu Soju Bar,https://s3-media4.fl.yelpcdn.com/bphoto/qpGdKWyeAdzlN2dvHmu_DQ/o.jpg,https://www.yelp.com/biz/bebu-soju-bar-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61422591533,"Korean, Asian Fusion, Bars","Shop 2, 31 A Beckett St, Melbourne Victoria 3000, Australia",144.9626077,-37.80878516,Korean
iRL9-3DsJ3t2H4YaKskSlQ,Bibimbap,https://s3-media1.fl.yelpcdn.com/bphoto/Y8_fmnMysSfdyr5wiCwppg/o.jpg,https://www.yelp.com/biz/bibimbap-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61422785176,"Korean, Food Trucks","21 Katherine Pl, Melbourne Victoria 3000, Australia",144.9565045,-37.8200804,Korean
Sqt6_SqIHD0jCpA_Wo0F-A,Holy Moly Chicken,https://s3-media4.fl.yelpcdn.com/bphoto/GeGgY12ecCATewikCw_nQQ/o.jpg,https://www.yelp.com/biz/holy-moly-chicken-docklands?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61411723146,Korean,"1/768 Bourke St, Docklands Victoria 3008, Australia",144.9468607,-37.81868752,Korean
VX649Y4hTuR1wNPjXOlX_Q,Han Guuk Guan,https://s3-media2.fl.yelpcdn.com/bphoto/PVpc5TZ3H3EUeXfcCELCng/o.jpg,https://www.yelp.com/biz/han-guuk-guan-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61396391747,Korean,"13A Victoria St, Melbourne Victoria 3000, Australia",144.968079,-37.80743,Korean
1FfVlkR_I96Ms3d4r75HuQ,Hanbat Korean Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/_Ozogesl9lxPF9OcCZyu7Q/o.jpg,https://www.yelp.com/biz/hanbat-korean-restaurant-box-hill?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61449295353,Korean,"Shop 1, 15 Bank St, Box Hill Victoria 3128, Australia",145.1245836,-37.8193149,Korean
IAbTsig_36d_W0dgRpttrA,Hankook,https://s3-media2.fl.yelpcdn.com/bphoto/zhAkXWSOuS1vlYGaIuhN-w/o.jpg,https://www.yelp.com/biz/hankook-balaclava?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61399432727,"Korean, Breakfast & Brunch","28 Nelson St, Balaclava Victoria 3183, Australia",144.99357,-37.86801,Korean
4Z1PAZgxFz8K0VCiyoofFA,Box Hill Seoulia,https://s3-media2.fl.yelpcdn.com/bphoto/vtyaB59-8t5ltZJ_G_BrhA/o.jpg,https://www.yelp.com/biz/box-hill-seoulia-box-hill-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61398992696,Korean,"980 Whitehorse Rd, Box Hill Victoria 3128, Australia",145.124478,-37.818461,Korean
mNwMoMdt5Og4GDV2t8uo1A,Assa Korean,https://s3-media3.fl.yelpcdn.com/bphoto/n5tRaqc-mVYYaZuzlYwJKA/o.jpg,https://www.yelp.com/biz/assa-korean-bundoora?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61426426122,Korean,"Shop F1, Copernicus Cres, Bundoora Victoria 3083, Australia",145.048243,-37.713293,Korean
rgX2HPnbF_y8mncmg4LOCA,BBQ Brothers 10,https://s3-media2.fl.yelpcdn.com/bphoto/23B9kd5if6KMoAasHNSb4Q/o.jpg,https://www.yelp.com/biz/bbq-brothers-10-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61390423173,Korean,"589 Elizabeth St, Melbourne Victoria 3000, Australia",144.958473,-37.80455,Korean
A1JqX0zwGYZNR3WXlZm8fA,Dooboo,https://s3-media2.fl.yelpcdn.com/bphoto/tfdGA3a1LvbebXf_uUfIFw/o.jpg,https://www.yelp.com/biz/dooboo-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61406712475,Korean,"261-263 Swanston St, Melbourne Victoria 3000, Australia",144.9646804,-37.81206352,Korean
ksLneH-il4P49aAfISIZzA,Gami Chicken & Beer,https://s3-media2.fl.yelpcdn.com/bphoto/My_3C-yyhobj9i1EvG4G0g/o.jpg,https://www.yelp.com/biz/gami-chicken-and-beer-box-hill-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61398989478,"Korean, Beer Bar","Shop 2, 990 Whitehorse Rd, Box Hill Victoria 3128, Australia",145.124624,-37.8189463,Korean
x1ZJrXMURrwKnNS-fDBRVA,Dosirock Urban Bento Rock Korean,https://s3-media1.fl.yelpcdn.com/bphoto/Xqf1hpbEgcMbv2Ef1GYJBA/o.jpg,https://www.yelp.com/biz/dosirock-urban-bento-rock-korean-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61406556590,Korean,"Shop 1, 280 King St, Melbourne Victoria 3000, Australia",144.9546814,-37.8135185,Korean
UJ6AKR8ZbKQwRHtuC4QZpg,By Korea Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/1e6tIDyWXFOZ2Am73yImYw/o.jpg,https://www.yelp.com/biz/by-korea-restaurant-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,1,4,61396622370,Korean,"222 La Trobe St, Shop 1, Melbourne Victoria 3000, Australia",144.962796,-37.809809,Korean
xd7gw3cgxu5t1vS0vocpVw,Frying Colours,https://s3-media1.fl.yelpcdn.com/bphoto/zITpsJjuh8UE-rzgZ9CQcg/o.jpg,https://www.yelp.com/biz/frying-colours-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,2,61399399679,Korean,"520 Macaulay Rd, Melbourne Victoria 3031, Australia",144.928816,-37.794154,Korean
